name,RA,DEC,z,SF,AGN,Comp,12+logOH_PG16_S,12+logOH_PG16_S_errdown,12+logOH_PG16_S_errup,Mz_PG16S,Mz_PG16S_errdown,Mz_PG16S_errtop,12+logOH_PG16_R,12+logOH_PG16_R_errdown,12+logOH_PG16_R_errup,Mz_PG16R,Mz_PG16R_errtop,Mz_PG16R_errdown,12+logOH_N2,12+logOH_N2_errdown,12+logOH_N2_errup,Mz_N2,Mz_N2_errdown,Mz_N2_errtop,12+logOH_O3N2,12+logOH_O3N2_errdown,12+logOH_O3N2_errup,Mz_O3N2,Mz_O3N2_errdown,Mz_O3N2_errtop,12+logOH_IZI,12+logOH_IZI_errdown,12+logOH_IZI_errup,Mz_IZI,Mz_IZI_errdown,Mz_IZI_errtop,12+logOH_KK04,12+logOH_KK04_errdown,12+logOH_KK04_errup,Mz_K04,Mz_K04_errdown,Mz_K04_errtop,12+logOH_T04,12+logOH_T04_errdown,12+logOH_T04_errup,Mz_T04,Mz_T04_errdown,Mz_T04_errtop,logNO_PG16,logNO_PG16_errdown,logNO_PG16_errup 
NGC3034,148.968,69.67977,8.113254746439832E-4,4,0,4,,,,,,,,,,,,,9.432000000000812,0.06400000000002137,0.045000000000015916,,,,,,,,,,8.829000000000612,0.08900000000003061,0.08800000000002939,,,,,,,,,,,,,,,,,,
NGC3049,148.70685,9.27136,0.00401046637859209,6,1,0,8.552000000000685,0.06300000000002015,0.062000000000020705,7.688562577057028,0.06480077069973418,0.06370922418263811,8.53539053,,,7.673138015747581,,,8.67600000000056,0.09000000000003006,0.08900000000003061,7.8049366303692596,0.09126959999519225,0.09019903129167475,8.697000000000568,0.10400000000003473,0.1000000000000334,7.8248362873233495,0.10510061790153383,0.10106861652341816,8.833000000000613,0.10700000000003662,0.10700000000003485,7.954815745659387,0.10807006932210614,0.10799937613689502,8.78302,,,7.906841878843557,,,8.962999999999466,0.12499999999993072,0.12599999999993017,8.080529845365845,0.1259171945496709,0.12684977432354175,-0.864809611,,
NGC3073,150.2169,55.61892,0.007502304995361518,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3077,150.82845,68.734,8.653563610799787E-4,3,0,0,8.41800000000064,0.062000000000020705,0.06300000000002193,6.983078826319589,0.06590872142548586,0.06649201854817638,8.50901934,,,7.068474861446514,,,8.427000000000476,0.09000000000002828,0.08900000000003061,6.991472344270691,0.0927359669165358,0.09150512843886793,8.4960000000005,0.10200000000003406,0.10300000000003351,7.056193619787204,0.10442202622026964,0.10517218515660484,8.769000000000592,0.12400000000004141,0.12300000000004019,7.317381385838543,0.12599983952350893,0.12482463110547595,8.65356,,,7.20608845078235,,,8.736999999999592,0.12399999999993128,0.12799999999992906,7.286426557032333,0.12599983952340055,0.12975433915900503,-0.956111197,,
NGC3079,150.49095,55.67982,0.003708471620967704,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3081,149.87295,-22.82636,0.005948957944174627,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3147,154.2237,73.40073,0.011147952869348748,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3155,154.41615,74.34739,0.010894188739919979,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3182,154.8876,58.20579,0.007717958071897082,2,3,6,8.586000000000697,0.07900000000002727,0.07900000000002727,7.13363472823379,0.36503444774408883,0.20861508390526262,8.695000000000732,0.11300000000003685,0.11000000000003851,7.228898759276967,0.22221443074832903,0.37386915898457834,8.758000000000587,0.06600000000002204,0.06800000000002271,7.285242584446086,0.36244330320731616,0.2047028412914646,8.743000000000581,0.06700000000002149,0.0650000000000226,7.271749867345869,0.3626267337632879,0.20372592675650877,8.601000000000536,0.15200000000005076,0.1530000000000502,7.146561760418307,0.38744438057590025,0.24634985941301207,9.132000000000712,0.12800000000004275,0.12800000000004275,7.63370065865115,0.37867287734908944,0.2316533039540045,9.016999999999436,0.07699999999995732,0.07999999999995566,7.5245008232968065,0.36460684036345375,0.2089958210892944,-0.6520000000001485,0.17499999999998073,0.17399999999998084
NGC3184,154.5708,41.42436,0.0026133345461761153,172,1,3,8.547000000000683,0.010000000000001563,0.008000000000002672,7.858253222608714,0.0270654842126944,0.02508322242802153,8.550000000000685,0.011000000000004562,0.014000000000004675,7.860616726893526,0.02758927413640472,0.027450690987071327,8.612000000000538,0.01000000000000334,0.012000000000004007,7.910216273888243,0.02706548421269506,0.02663020930022248,8.76600000000059,0.013000000000003453,0.014000000000004675,8.039026767068593,0.02831148946395559,0.02758927413640472,8.923000000000641,0.02000000000000668,0.017000000000006565,8.17713577329663,0.03213316722123491,0.029226153482348353,9.081000000000696,0.0210000000000079,0.016000000000005343,8.321399395859565,0.03276492691381915,0.028656029860637193,9.051999999999417,0.013999999999992241,0.02099999999998836,8.29459014087426,0.02878437832692173,0.03172015207045942,-0.7570000000001369,0.030999999999996586,0.028999999999996806
NGC3185,154.41075,21.68832,0.005434941192940306,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3187,154.4493,21.87333,0.007895277392325345,1,0,0,8.439000000000647,0.06500000000002082,0.06600000000002382,7.769431567453874,0.10863483507161217,0.09802479972414653,,,,,,,8.668000000000557,0.09500000000003084,0.09300000000003195,7.943671382158139,0.12884691455770111,0.11790615489007279,8.583000000000528,0.10800000000003607,0.10800000000003607,7.876472949089111,0.13871022814140802,0.1300648352206071,8.489000000000498,0.12600000000004385,0.12700000000004152,7.805559384321754,0.15314218031308266,0.14622537864873675,,,,,,,8.834999999999537,0.1309999999999274,0.12999999999992795,8.082973816236125,0.15728168167658513,0.14883837328100963,,,
NGC3190,154.52625,21.83272,0.005460031914098909,2,0,0,,,,,,,,,,,,,9.234000000000746,0.32200000000010753,0.19100000000006467,,,,,,,,,,8.757000000000588,0.15200000000005076,0.15400000000004965,,,,,,,,,,,,,,,,,,
NGC3193,154.60365,21.894,0.007571726227665014,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8.20046,0.8471239705788837,0.6706151778586087,,,,,,,,,,,,,,,,,,
NGC3198,154.9788,45.54971,0.0031419186286748475,24,4,1,8.50600000000067,0.02500000000000746,0.027000000000009905,8.158501038207817,0.033439774621438476,0.03428392384424705,8.42819694,,,8.090587318713602,,,8.572000000000525,0.0350000000000108,0.03600000000001202,8.217252952059498,0.0414513995750805,0.04174191459622404,8.600000000000534,0.034000000000011354,0.037000000000013245,8.242463506574492,0.04061057161298028,0.0426073636142695,8.870000000000624,0.06100000000001948,0.05900000000002059,8.492560012772795,0.06491701261406446,0.06266887133306316,8.47556,,,8.131747008439898,,,8.856999999999525,0.04899999999997284,0.04699999999997395,8.480277285758564,0.053797941658855,0.05153045152291165,-1.11017616,,
NGC3245A,156.7548,28.63939,0.005959293991932173,3,0,0,8.23300000000058,0.07200000000002404,0.07300000000002349,7.222542152325948,0.11720853547142747,0.1055298870364913,,,,,,,8.55900000000052,0.06700000000002149,0.0650000000000226,7.4583946931077865,0.11420525726671381,0.10016265300966284,8.562000000000522,0.11000000000003674,0.11000000000003674,7.46077757132425,0.14371444181905133,0.1338191206739129,8.491000000000497,0.10900000000003551,0.10900000000003729,7.405319506517072,0.14295048369054633,0.13299833479385864,,,,,,,8.81099999999955,0.1309999999999274,0.1309999999999274,7.66904950084186,0.16035847588242533,0.15155380911713226,,,
NGC3252,158.59635,73.76502,0.0045414575330337695,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3254,157.33425,29.49219,0.00815070110829872,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3256,156.96375,-43.90376,0.008395887815552117,34,3,68,8.526000000000677,0.02500000000000746,0.027000000000009905,8.311557855523727,,,,,,,,,8.712000000000572,0.03000000000001002,0.03000000000001002,8.448910055862909,,,8.692000000000565,0.029000000000010573,0.03000000000001002,8.433424417083602,,,8.633000000000546,0.055000000000019256,0.06000000000002004,8.388706709623724,,,,,,,,,8.958999999999468,0.028999999999983928,0.0349999999999806,8.65199705646555,,,,,
NGC3277,158.2311,28.51167,0.0056122244756364415,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3287,158.697,21.64829,0.0031419186286748475,3,0,0,8.415000000000639,0.029000000000008797,0.030000000000011795,6.922820767720932,0.11042739309332578,0.09060285075812527,8.43438629,,,6.935317740386096,,,8.570000000000524,0.04800000000001603,0.05300000000001681,7.028085671323441,0.11686406267706477,0.10058765612887197,8.64600000000055,0.044000000000014694,0.04500000000001414,7.083899442534611,0.11527883216527081,0.09661198976058658,8.582000000000528,0.13200000000004408,0.13200000000004408,7.036724364205473,0.16963846599577295,0.1572668959619603,8.47556,,,6.962509443127962,,,8.905999999999498,0.0589999999999673,0.06099999999996619,7.292279962871946,0.12179576817518548,0.10502321917316326,-1.08967218,,
NGC3294,159.06765,37.32462,0.006748305139954735,2,1,1,8.57100000000069,0.02700000000000813,0.02800000000000935,8.061922861329338,0.08111103296332374,0.0707842164358935,,,,,,,8.61600000000054,0.05300000000001859,0.052000000000017366,8.094053536505161,0.09305374612759511,0.08324905582914859,8.718000000000574,0.052000000000017366,0.05300000000001681,8.170258808582673,0.0924878352453919,0.08387732289745943,8.915000000000639,0.051000000000016144,0.05300000000001859,8.32901518784078,0.09192931887259145,0.08387732289746055,8.84775,,,8.27327638980959,,,8.986999999999453,0.0719999999999601,0.07299999999995954,8.390242028783641,0.10504284682152899,0.09775175341873404,,,
NGC3301,159.2334,21.88214,0.0056458978224902595,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3338,160.5315,13.7469,0.005238356548094178,1,1,0,8.5980000000007,0.05300000000001681,0.054000000000018034,8.624125622724982,0.054382685069732505,0.05528546147190654,,,,,,,8.713000000000573,0.07800000000002782,0.0790000000000255,8.729336444940907,0.07894603495677453,0.07988418022464613,8.7990000000006,0.09000000000002828,0.08800000000002939,8.809429786473485,0.0908211232885666,0.08879460710068425,8.915000000000639,0.1140000000000363,0.11100000000003796,8.919017080170123,0.1146493629960507,0.11163100935747262,,,,,,,9.0819999999994,0.10899999999993959,0.10899999999993959,9.079228448917325,0.1096789698865683,0.10964252026539041,,,
NGC3346,160.91205,14.87179,0.00502855313017025,3,0,0,8.480000000000661,0.06600000000002204,0.06600000000002204,7.651346800605283,0.06704692727224873,0.06699266578236601,,,,,,,8.677000000000561,0.09500000000003261,0.09500000000003084,7.79091526138667,0.09573030061925794,0.09569230516938519,8.71100000000057,0.10800000000003607,0.10800000000003607,7.816784178113688,0.10864294941069619,0.10860947135785476,8.76500000000059,0.1390000000000473,0.13900000000004553,7.858837041312529,0.13950014500587607,0.1394740738224762,8.68593,,,7.797662610031476,,,8.988999999999452,0.1309999999999274,0.12999999999992795,8.044311446826587,0.1315305685254507,0.13050677096842964,,,
NGC3351,160.99035,11.70355,0.00222430755960615,35,0,6,8.65400000000072,0.01800000000000601,0.02000000000000668,7.721789493831343,0.0229102755090334,0.024256611269688477,8.666000000000723,0.029000000000008797,0.03000000000001002,7.73194658211263,0.032990653074607544,0.03227817720845013,8.661000000000556,0.037000000000013245,0.04000000000001336,7.727709226847768,0.03962172035513576,0.04228927985068532,8.857000000000621,0.02300000000000857,0.03200000000001069,7.898833097284399,0.027016304778781152,0.03481929336286414,8.940000000000648,0.04900000000001725,0.0500000000000167,7.973953254913176,0.0510086338172401,0.051849620927159924,9.198000000000734,0.03000000000001002,0.03000000000001002,8.21470247773398,0.03317952265931806,0.032990653074607544,9.133999999999372,0.03999999999997783,0.03799999999997894,8.15413277656371,0.04243678503253782,0.04040276216160116,-0.429000000000173,0.031999999999996476,0.030999999999996586
NGC3353,161.3433,55.96036,0.004251821262742168,69,0,2,8.216201522379247,0.02000000000000668,0.019000000000005457,6.9154280564499775,,,8.375233977349,0.06100000000001948,0.0650000000000226,7.0565242324781385,,,8.318220814207713,0.018000000000004235,0.024000000000008015,7.005281532810399,,,8.295473963021962,0.0210000000000079,0.016000000000005343,6.9850329719206945,,,8.36564359887862,0.024000000000008015,0.022000000000007347,7.04785745304415,,,8.928000000000644,0.045000000000015916,0.04000000000001336,7.578405531965402,,,8.478705965118868,0.026999999999985036,0.022999999999987253,7.151127810447847,,,-1.0614220125649296,0.10699999999998822,0.08799999999999031
NGC3364,162.1242,72.42506,0.009468138397174341,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3370,161.76675,17.27369,0.006686440770152572,2,0,1,8.47800000000066,0.022000000000007347,0.021000000000006125,8.124137335313948,0.026745333278779555,0.025630514119911508,8.44081145,,,8.092908832829758,,,8.58500000000053,0.047000000000016584,0.046000000000013586,8.216226125499189,0.04939952279318322,0.04828999124095982,8.692000000000565,0.04600000000001536,0.04600000000001536,8.311203838410917,0.04844907483321104,0.048289991240961505,8.842000000000615,0.18700000000006334,0.183000000000062,8.448269949121464,0.18761746414504263,0.18358900635406636,8.47556,,,8.122075358404176,,,8.95699999999947,0.06399999999996453,0.06699999999996287,8.555802736467653,0.06578231412916491,0.06859244312638055,-1.09159827,,
NGC3380,162.0507,28.60181,0.0015674542994903934,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3381,162.10335,34.7114,0.006452065822625653,117,2,1,8.427000000000643,0.009000000000002117,0.011000000000004562,7.630793154046563,0.08194794319759777,0.06943848996243432,8.53600000000068,0.01800000000000601,0.02000000000000668,7.722668847008844,0.07141921231897799,0.0834174166125809,8.61900000000054,0.018000000000004235,0.015000000000005898,7.794885417462257,0.08341741661258051,0.07018335905514332,8.694000000000566,0.015000000000005898,0.013000000000003453,7.861583737774799,0.08282188958431731,0.06978326366875572,8.688000000000564,0.06400000000002137,0.04300000000001347,7.856201851286979,0.10358795969763768,0.0809302408761036,9.056000000000687,0.026000000000008683,0.02000000000000668,8.197682657760767,0.08550125960661119,0.07141921231897799,8.958999999999468,0.024999999999986144,0.0239999999999867,8.105784702416257,0.0852024964089432,0.07264092433513186,-0.811000000000131,0.027999999999996916,0.028999999999996806
NGC3403,163.47855,73.69036,0.005931915503116894,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3413,162.8364,32.76639,0.003640785249079796,1,0,0,8.124000000000542,0.06600000000002204,0.06700000000002149,6.866066767624209,0.09775686668252132,0.09116804743451473,,,,,,,8.254000000000419,0.0970000000000315,0.09500000000003261,6.965860955011511,0.12086937156942386,0.11334731083279058,8.236000000000413,0.10800000000003607,0.11000000000003674,6.951637817778652,0.12986302392747956,0.1261848361453433,8.314000000000439,0.12300000000004196,0.1180000000000394,7.014137310683915,0.14258122240881393,0.13321641367725057,,,,,,,8.416999999999769,0.12999999999992795,0.13199999999992684,7.099862860139091,0.14866204957406784,0.14576217915838025,,,
NGC3414,162.81735,27.97483,0.0056129967178140845,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3424,162.94335,32.90041,0.006561812856914127,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3430,163.04775,32.95066,0.006779466525510553,3,1,0,8.548000000000684,0.0210000000000079,0.0210000000000079,8.285118962243702,0.09542800422117272,0.07944080234202583,,,,,,,8.633000000000546,0.044000000000014694,0.04200000000001225,8.35840693438435,0.10296360517016252,0.08737185517513929,8.713000000000573,0.0420000000000158,0.04200000000001225,8.429068934534975,0.10212494303370334,0.08737185517513929,8.879000000000627,0.046000000000013586,0.045000000000015916,8.579985653109468,0.10383402134963797,0.08885291822301572,8.86394,,,8.56608738633076,,,8.984999999999454,0.05699999999996841,0.055999999999968963,8.67878637978666,0.10915357982967039,0.0948991099891933,,,
NGC3437,163.14885,22.93414,0.006810749369975416,4,0,0,8.585000000000697,0.06400000000002137,0.06400000000002137,8.050184028063953,0.06548953569832099,0.06539961650244676,8.54622963,,,8.017120369988167,,,8.70700000000057,0.09300000000003017,0.08900000000003061,8.156850424888155,0.09403126759745684,0.09001172056276792,8.840000000000614,0.10300000000003351,0.10500000000003595,8.27696734398642,0.10393208977974909,0.10585891478128764,8.893000000000633,0.10700000000003662,0.10200000000003229,8.325754456546267,0.10789754068553536,0.10288396298097656,8.63738,,,8.095517580105472,,,8.92238313,,,8.352998634609925,,,-0.921410126,,
NGC3440,163.45605,57.11866,0.008937065263533016,1,1,0,7.995000000000499,0.026000000000008683,0.027000000000009017,7.391297524164827,0.08799764376083279,0.07540431327894259,,,,,,,8.065000000000357,0.050000000000018474,0.05000000000001492,7.4498219309331954,0.09781403430724975,0.08635282543767704,8.031000000000343,0.051000000000016144,0.05100000000001792,7.421202821051263,0.09832896474314996,0.08693566852029297,8.31600000000044,0.08000000000002672,0.08000000000002672,7.670610085805912,0.11604992592613861,0.10656833704751476,,,,,,,,,,,,,,,
NGC3445,163.6488,56.98981,0.004725493008485884,2,1,0,8.262000000000588,0.044000000000014694,0.04300000000001525,7.200781462862307,0.044672363022801316,0.04366411801819625,,,,,,,8.369000000000458,0.06800000000002271,0.06900000000002215,7.2936547610951115,0.06843697844033401,0.06941581377689608,8.383000000000461,0.07400000000002294,0.07600000000002538,7.306021314539543,0.0744017474125645,0.07637771404218326,8.369000000000458,0.10400000000003473,0.10800000000003607,7.2936547610951115,0.10428624078969803,0.1082661313722507,,,,,,,8.605999999999664,0.09499999999994735,0.0959999999999468,7.50848278535695,0.09531327304226651,0.09629930011321704,,,
NGC3448,163.66425,54.30515,0.0054999799861237125,3,1,0,8.23341146,,,7.813985880386883,,,8.25803036,,,7.835348161150983,,,8.33739126,,,7.905246405769846,,,8.34634961,,,7.913229528363044,,,,,,,,,8.3461,,,7.913006849335007,,,8.55311767,,,8.101880038788643,,,-1.287497,,
NGC3454,163.62165,17.34446,0.004625888435298173,4,1,0,8.400000000000635,0.06100000000002126,0.06000000000002004,7.146047177262509,0.14348546498257353,0.11648535774823078,8.44968243,,,7.178477680581436,,,8.633000000000546,0.08900000000003061,0.09000000000002828,7.308674313976709,0.15744230264216855,0.13442038003865334,8.55900000000052,0.09600000000003206,0.09300000000003195,7.254216092782009,0.1615025654943874,0.13644720066654664,8.447000000000482,0.12200000000003897,0.12000000000004007,7.176693986595647,0.17818832358286624,0.15610521634378693,8.42701,,,7.163518415166491,,,8.805999999999553,0.1179999999999346,0.11499999999993626,7.4447990117094225,0.17547386888436498,0.15229523488841087,-1.00965123,,
NGC3455,163.62945,17.28472,0.006097120670331429,1,1,1,,,,,,,,,,,,,8.57682644,,,,,,8.61072202,,,,,,,,,,,,8.49174,,,,,,8.865502,,,,,,,,
NGC3485,165.01005,14.84132,0.005875824314480173,3,0,0,8.51100000000067,0.023000000000006793,0.02300000000000857,7.886822787028226,0.029090661583846444,0.02866630005706588,,,,,,,8.61800000000054,0.04800000000001603,0.04800000000001603,7.982413137778471,0.051198306528508396,0.050958382617218925,8.844000000000616,0.04900000000001725,0.04700000000001481,8.191291779130237,0.05213699829667275,0.05001756450450914,8.936000000000647,0.029000000000010573,0.029000000000010573,8.278380641117828,0.034033315903481694,0.03367130468161212,8.78302,,,8.134150993985111,,,9.151999999999362,0.06699999999996287,0.06699999999996287,8.486099402893657,0.06932724277930423,0.06915024771435287,,,
NGC3488,165.34815,57.67763,0.008495620289494818,2,1,0,8.509000000000672,0.03400000000001313,0.03600000000001202,7.764113087284969,0.12950312458039565,0.10339269939835953,,,,,,,8.669000000000558,0.06000000000002004,0.06100000000001948,7.896186571959212,0.13861839443626156,0.11452096004173667,8.722000000000575,0.05700000000001815,0.05900000000002059,7.9416829095163735,0.13734649349760136,0.11346827877817263,8.804000000000602,0.09300000000003195,0.09400000000003139,8.013531891967459,0.15576925009799117,0.13501870347801662,,,,,,,8.996999999999447,0.07699999999995732,0.07699999999995732,8.188427578105888,0.1467789469783661,0.12378630897184105,,,
NGC3501,165.69705,17.98949,0.005072185361566319,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3504,165.79635,27.97246,0.00743352025035211,1,0,5,8.62600000000071,0.02300000000000857,0.022000000000007347,8.054155993332786,0.026382479229877655,0.025328239763608214,,,,,,,8.777000000000594,0.04800000000001603,0.04700000000001481,8.176367376571559,0.0497095082485843,0.04864688817924424,8.823000000000608,0.04800000000001603,0.04800000000001603,8.215112744198874,0.0497095082485843,0.04961370505741372,8.922000000000642,0.054000000000018034,0.0560000000000187,8.300557033787115,0.05552508631525465,0.0573891952332893,,,,,,,9.11899999999938,0.06699999999996287,0.06799999999996231,8.477488221728516,0.06823514644455272,0.06914853382044608,,,
NGC3512,166.0134,28.03625,0.0056122244756364415,93,2,27,8.588000000000697,0.01000000000000334,0.008000000000002672,7.561384543616628,0.021334145595739745,0.01975388894844387,,,,,,,8.785000000000597,0.011000000000004562,0.011000000000002785,7.733841609844524,0.02182076461309858,0.021147485159882993,8.782000000000595,0.007000000000003226,0.014000000000004675,7.73114642895583,0.020103377037209443,0.02285204867375223,8.82500000000061,0.014000000000006452,0.018000000000004235,7.769953589409107,0.023476493952469465,0.02549933584600906,8.78302,,,7.732062578149729,,,9.072999999999405,0.013999999999992241,0.012999999999992795,7.999975013950976,0.023476493952460993,0.022253452060011336,,,
NGC3521,166.45245,-0.03578,0.0027873717069661964,17,2,0,8.604000000000703,0.026000000000008683,0.02700000000000813,8.521108297301453,0.028881366188729603,0.029637106528935368,8.557000000000688,0.03900000000001391,0.039000000000012136,8.482068645423727,0.04087001447770689,0.04097722920022933,8.649000000000552,0.06000000000002004,0.059000000000018815,8.559134042969312,0.06130361582263681,0.06025245292441831,8.727000000000576,0.05800000000001759,0.057000000000019924,8.626416163530399,0.05934756366464493,0.05829543792964674,8.939000000000647,0.03300000000001013,0.029000000000010573,8.816572987005243,0.03531477471155254,0.03146995524953344,9.074000000000693,0.042000000000014026,0.04300000000001525,8.941956328404585,0.04384214083422729,0.044702998595265796,9.00899999999944,0.0699999999999612,0.0699999999999612,8.881241171869352,0.07112055478496783,0.07105883536479889,-0.8070000000001314,0.05599999999999383,0.05399999999999405
NGC3526,166.7361,7.1739,0.00433705846425008,1,1,0,8.2206154,,,6.973418452622264,,,8.17781724,,,6.943969116415212,,,8.582000000000528,0.16600000000005544,0.16100000000005288,7.25375056117537,0.4960080972499952,0.27252136312035724,8.39880114,,,7.1051554494612565,,,8.153000000000386,0.4450000000001495,0.4350000000001444,6.927312408569438,0.6453627139350981,0.4874134726872927,8.37846,,,7.08942404765695,,,8.62001885,,,7.285977478989748,,,-1.42946092,,
NGC3547,167.48295,10.72052,0.004257894560844085,3,0,1,8.355000000000619,0.038000000000010914,0.0420000000000158,6.981644729150526,0.09643650068761477,0.08471884812710223,8.42872224,,,7.041883471499344,,,8.478000000000494,0.055000000000019256,0.054000000000018034,7.083147653741056,0.10431202550460619,0.09126490688092348,8.485000000000497,0.05900000000002059,0.059000000000018815,7.089070052583671,0.10647534299016803,0.09430950762242322,8.482000000000495,0.09800000000003273,0.0970000000000315,7.086530082741004,0.13213628822120707,0.12174679966219973,8.45937,,,7.067458055957973,,,8.726999999999597,0.07899999999995622,0.07499999999995843,7.30173416792305,0.11873078229702934,0.10506323442563269,-1.09298159,,
NGC3564,167.65155,-37.54751,0.008092827693867747,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3592,168.61395,17.25999,0.0046046308897889875,1,0,0,8.393000000000633,0.06700000000002326,0.06500000000002082,6.988293237909784,0.1284687688510451,0.10895996308978516,,,,,,,8.627000000000542,0.09600000000003206,0.09400000000003317,7.149062740661571,0.1457093839466295,0.1283872016851013,8.58800000000053,0.10700000000003485,0.10900000000003729,7.120435136041052,0.15318036613779062,0.13974359934012281,8.457000000000487,0.12800000000004275,0.1290000000000422,7.029540474304258,0.16852069478289922,0.1558469555574812,,,,,,,8.838999999999535,0.12999999999992795,0.1329999999999263,7.315613037539125,0.17004477225154968,0.15917372131261187,,,
NGC3596,168.77595,14.78694,0.006211477795140164,2,0,1,8.521000000000676,0.050000000000018474,0.05000000000001492,8.142488812550024,0.051330452931875416,0.05126290532990216,,,,,,,8.685000000000564,0.0860000000000305,0.08800000000002939,8.273784636511893,0.08678027078890037,0.08872364658232995,8.756000000000586,0.08400000000002805,0.08500000000002927,8.333473087813188,0.08479867568655977,0.08574896770729078,8.85400000000062,0.11600000000003874,0.11500000000003929,8.418238951378578,0.11657965259083,0.11555468602730941,8.78302,,,8.356583355474083,,,9.039999999999424,0.10299999999994291,0.10799999999994014,8.585340580893146,0.1036523776773976,0.10859044830392814,,,
NGC3608,169.2456,18.14854,0.00509559580464949,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3619,169.8399,57.7578,0.00717691265944388,13,2,5,8.502000000000669,0.015000000000005898,0.01700000000000479,7.930402073378627,0.08870458631956954,0.0747023609494757,8.607000000000703,0.02500000000000746,0.02300000000000857,8.016379469353302,0.07629182611149102,0.09093131272628896,8.686000000000563,0.024000000000008015,0.024000000000008015,8.083390668192692,0.09066147822601489,0.07659923453550938,8.629000000000545,0.022000000000009123,0.021000000000006125,8.034853322072207,0.09015266848034054,0.07571289673117682,8.564000000000522,0.039000000000012136,0.03800000000001269,7.980716856411743,0.09573141404015055,0.08206974309346017,9.025000000000677,0.025000000000009237,0.02500000000000746,8.388051925179521,0.09093131272628945,0.0769184160746044,8.886999999999508,0.028999999999983928,0.028999999999983928,8.261208006408182,0.09211136539062297,0.07830991464319607,-0.7490000000001378,0.05799999999999361,0.05699999999999372
NGC3620,169.01955,-76.21625,0.004034066953087474,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGC3621,169.5687,-32.81398,0.001503816208905888,98,2,2,8.428000000000644,0.0350000000000108,0.03300000000001191,8.029501753005105,0.10776750015155057,0.08884880983914713,8.291000000000597,0.0350000000000108,0.027000000000009905,7.908298706083652,0.08679925696590193,0.10776750015155057,8.369000000000458,0.022000000000009123,0.02500000000000746,7.976768250451644,0.10427288280715219,0.08619809168324154,8.594000000000532,0.03200000000001069,0.01700000000000479,8.181499205883775,0.10683086674231553,0.08422654575507833,8.813000000000606,0.06900000000002393,0.08000000000002672,8.388220883599438,0.12308466228136224,0.11491349359338274,8.970000000000658,0.03200000000001069,0.03000000000001002,8.539421051200899,0.10683086674231553,0.08777876172419352,8.854999999999526,0.05399999999997007,0.04299999999997617,8.428466792724382,0.11534658247607713,0.09302747448915342,-1.1770000000000906,0.006999999999999229,0.039999999999995595
NGC3622,170.05155,67.24166,0.004625888435298173,2,0,0,8.256000000000586,0.0650000000000226,0.06600000000002204,7.043316870277902,0.10576361692116017,0.09617752090255495,,,,,,,8.366000000000456,0.09400000000003139,0.09200000000003072,7.13041033113559,0.12568588888275756,0.11557731406709595,8.353000000000453,0.10700000000003662,0.10700000000003485,7.119882811638279,0.1356832438595526,0.1278401952711507,8.34500000000045,0.1300000000000452,0.12800000000004275,7.1134343331131165,0.15446987623564254,0.14587020095608777,,,,,,,8.569999999999684,0.1329999999999263,0.13199999999992684,7.302693667616373,0.15700300208665874,0.14939248818779066,,,
NGC3626,170.0157,18.35704,0.004458562753448958,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
